# Species	Genes	Alg.-Conn.	Penicillium_sp_2HH.fasta	P.oxalicum_114-2.fasta
2	2	1	PECH_000787	PDE_05878
2	2	1	PECH_000788	PDE_05876
2	2	1	PECH_000790	PDE_05873
2	2	1	PECH_000796	PDE_05875
2	2	1	PECH_000799	PDE_05872
2	2	1	PECH_000800	PDE_05871
2	2	1	PECH_000801	PDE_05870
2	2	1	PECH_000802	PDE_05868
2	2	1	PECH_000803	PDE_05867
2	2	1	PECH_000804	PDE_05866
2	2	1	PECH_000805	PDE_05865
2	2	1	PECH_000806	PDE_05864
2	2	1	PECH_000807	PDE_05863
2	2	1	PECH_000808	PDE_05861
2	2	1	PECH_000810	PDE_05859
2	2	1	PECH_000811	PDE_05857
2	2	1	PECH_000812	PDE_05855
2	2	1	PECH_000813	PDE_05854
2	2	1	PECH_000814	PDE_05852
2	2	1	PECH_000815	PDE_03899
2	2	1	PECH_000816	PDE_03901
2	2	1	PECH_000820	PDE_03903
2	2	1	PECH_000821	PDE_03904
2	2	1	PECH_000822	PDE_03906
2	2	1	PECH_000823	PDE_03907
2	2	1	PECH_000824	PDE_03908
2	2	1	PECH_000825	PDE_03909
2	2	1	PECH_000826	PDE_03910
2	2	1	PECH_000828	PDE_03912
2	2	1	PECH_000829	PDE_03913
2	2	1	PECH_000830	PDE_03914
2	2	1	PECH_000831	PDE_03915
2	2	1	PECH_000832	PDE_03916
2	2	1	PECH_000834	PDE_03917
2	2	1	PECH_000835	PDE_03918
2	2	1	PECH_000836	PDE_03919
2	2	1	PECH_000837	PDE_03920
2	2	1	PECH_000838	PDE_03921
2	2	1	PECH_000839	PDE_03926
2	2	1	PECH_000840	PDE_03927
2	2	1	PECH_000841	PDE_03928
2	2	1	PECH_000842	PDE_03929
2	2	1	PECH_000843	PDE_03930
2	2	1	PECH_000844	PDE_03931
2	2	1	PECH_000845	PDE_03932
2	2	1	PECH_000846	PDE_08378
2	2	1	PECH_000847	PDE_08382
2	2	1	PECH_000848	PDE_08383
2	2	1	PECH_000851	PDE_08384
2	2	1	PECH_000852	PDE_08385
2	2	1	PECH_000853	PDE_08386
2	2	1	PECH_000855	PDE_03463
2	2	1	PECH_000856	PDE_08391
2	2	1	PECH_000857	PDE_04150
2	2	1	PECH_000858	PDE_04151
2	2	1	PECH_000859	PDE_04152
2	2	1	PECH_000860	PDE_04154
2	2	1	PECH_000863	PDE_04156
2	2	1	PECH_000864	PDE_04157
2	2	1	PECH_000865	PDE_04158
2	2	1	PECH_000866	PDE_04159
2	2	1	PECH_000867	PDE_04160
2	2	1	PECH_000868	PDE_04161
2	2	1	PECH_000869	PDE_04162
2	2	1	PECH_000870	PDE_04163
2	2	1	PECH_000871	PDE_00525
2	2	1	PECH_000872	PDE_00526
2	2	1	PECH_000873	PDE_00527
2	2	1	PECH_000874	PDE_00529
2	2	1	PECH_000875	PDE_00542
2	2	1	PECH_000876	PDE_00541
2	2	1	PECH_000877	PDE_00540
2	2	1	PECH_000878	PDE_00539
2	2	1	PECH_000879	PDE_00538
2	2	1	PECH_000880	PDE_00537
2	2	1	PECH_000881	PDE_00536
2	2	1	PECH_000883	PDE_00535
2	2	1	PECH_000885	PDE_00534
2	2	1	PECH_000886	PDE_00533
2	2	1	PECH_000887	PDE_00532
2	2	1	PECH_000888	PDE_00531
2	2	1	PECH_000889	PDE_03773
2	2	1	PECH_000890	PDE_00543
2	2	1	PECH_000891	PDE_00544
2	2	1	PECH_000892	PDE_00545
2	2	1	PECH_000894	PDE_00546
2	2	1	PECH_000896	PDE_00548
2	2	1	PECH_000898	PDE_00549
2	2	1	PECH_000899	PDE_00550
2	2	1	PECH_000900	PDE_00551
2	2	1	PECH_000901	PDE_00552
2	2	1	PECH_000902	PDE_00554
2	2	1	PECH_000903	PDE_00555
2	2	1	PECH_000904	PDE_08370
2	2	1	PECH_000905	PDE_08369
2	2	1	PECH_000906	PDE_08368
2	2	1	PECH_000907	PDE_08367
2	2	1	PECH_000908	PDE_08366
2	2	1	PECH_000909	PDE_08365
2	2	1	PECH_000910	PDE_08364
2	2	1	PECH_000911	PDE_08362
2	2	1	PECH_000912	PDE_08360
2	2	1	PECH_000913	PDE_08359
2	2	1	PECH_000914	PDE_08358
2	2	1	PECH_000915	PDE_08357
2	2	1	PECH_000916	PDE_08355
2	2	1	PECH_000917	PDE_08354
2	2	1	PECH_000918	PDE_08352
2	2	1	PECH_000919	PDE_08351
2	2	1	PECH_000920	PDE_08350
2	2	1	PECH_000921	PDE_08349
2	2	1	PECH_000924	PDE_08347
2	2	1	PECH_000925	PDE_08346
2	2	1	PECH_000926	PDE_09846
2	2	1	PECH_000927	PDE_09847
2	2	1	PECH_000928	PDE_09831
2	2	1	PECH_000929	PDE_09848
2	2	1	PECH_000930	PDE_09849
2	2	1	PECH_000931	PDE_09878
2	2	1	PECH_000932	PDE_09877
2	2	1	PECH_000933	PDE_09876
2	2	1	PECH_000934	PDE_02789
2	2	1	PECH_000935	PDE_02791
2	2	1	PECH_000936	PDE_02792
2	2	1	PECH_000937	PDE_02793
2	2	1	PECH_000938	PDE_02794
2	2	1	PECH_000939	PDE_02795
2	2	1	PECH_000940	PDE_02796
2	2	1	PECH_000941	PDE_02797
2	2	1	PECH_000942	PDE_02798
2	2	1	PECH_000943	PDE_02799
2	2	1	PECH_000944	PDE_02800
2	2	1	PECH_000945	PDE_02803
2	2	1	PECH_000946	PDE_02802
2	2	1	PECH_000948	PDE_02805
2	2	1	PECH_000949	PDE_02806
2	2	1	PECH_000950	PDE_02807
2	2	1	PECH_000951	PDE_02808
2	2	1	PECH_000952	PDE_02809
2	2	1	PECH_000953	PDE_02811
2	2	1	PECH_000954	PDE_02812
2	2	1	PECH_000955	PDE_02813
2	2	1	PECH_000956	PDE_02815
2	2	1	PECH_000957	PDE_02816
2	2	1	PECH_000958	PDE_02817
2	2	1	PECH_000959	PDE_02818
2	2	1	PECH_000960	PDE_02819
2	2	1	PECH_000961	PDE_02820
2	2	1	PECH_000962	PDE_02821
2	2	1	PECH_000963	PDE_01557
2	2	1	PECH_000964	PDE_01555
2	2	1	PECH_000965	PDE_01554
2	2	1	PECH_000966	PDE_01553
2	2	1	PECH_000967	PDE_01552
2	2	1	PECH_000968	PDE_01550
2	2	1	PECH_000969	PDE_01549
2	2	1	PECH_000970	PDE_01548
2	2	1	PECH_000972	PDE_01547
2	2	1	PECH_000973	PDE_01546
2	2	1	PECH_000974	PDE_01545
2	2	1	PECH_000975	PDE_01544
2	2	1	PECH_000976	PDE_01543
2	2	1	PECH_000977	PDE_01542
2	2	1	PECH_000978	PDE_01540
2	2	1	PECH_000979	PDE_01536
2	2	1	PECH_000980	PDE_01531
2	2	1	PECH_000981	PDE_01530
2	2	1	PECH_000982	PDE_01529
2	2	1	PECH_000983	PDE_01528
2	2	1	PECH_000984	PDE_01527
2	2	1	PECH_000985	PDE_04685
2	2	1	PECH_000986	PDE_04684
2	2	1	PECH_000987	PDE_04683
2	2	1	PECH_000989	PDE_04681
2	2	1	PECH_000990	PDE_04680
2	2	1	PECH_000991	PDE_04678
2	2	1	PECH_000992	PDE_04677
2	2	1	PECH_000993	PDE_04676
2	2	1	PECH_000994	PDE_04675
2	2	1	PECH_000013	PDE_01864
2	2	1	PECH_001000	PDE_04674
2	2	1	PECH_001002	PDE_04671
2	2	1	PECH_001003	PDE_04670
2	2	1	PECH_001004	PDE_04669
2	2	1	PECH_001005	PDE_04668
2	2	1	PECH_001006	PDE_04667
2	2	1	PECH_001010	PDE_04666
2	2	1	PECH_001012	PDE_04665
2	2	1	PECH_001013	PDE_04664
2	2	1	PECH_001014	PDE_04663
2	2	1	PECH_001015	PDE_00903
2	2	1	PECH_001017	PDE_00902
2	2	1	PECH_001018	PDE_00901
2	2	1	PECH_001019	PDE_00900
2	2	1	PECH_001020	PDE_00899
2	2	1	PECH_001021	PDE_00898
2	2	1	PECH_001022	PDE_00897
2	2	1	PECH_001023	PDE_00895
2	2	1	PECH_001024	PDE_00894
2	2	1	PECH_001025	PDE_00893
2	2	1	PECH_001026	PDE_00892
2	2	1	PECH_001027	PDE_00891
2	2	1	PECH_001029	PDE_00889
2	2	1	PECH_001030	PDE_00888
2	2	1	PECH_001031	PDE_00886
2	2	1	PECH_001032	PDE_00885
2	2	1	PECH_001033	PDE_00884
2	2	1	PECH_001034	PDE_00882
2	2	1	PECH_001035	PDE_00881
2	2	1	PECH_001037	PDE_00879
2	2	1	PECH_001039	PDE_00878
2	2	1	PECH_001041	PDE_00875
2	2	1	PECH_001042	PDE_00874
2	2	1	PECH_001043	PDE_00873
2	2	1	PECH_001045	PDE_00871
2	2	1	PECH_001046	PDE_00870
2	2	1	PECH_001047	PDE_00868
2	2	1	PECH_001048	PDE_00867
2	2	1	PECH_001049	PDE_00866
2	2	1	PECH_001050	PDE_00865
2	2	1	PECH_001051	PDE_00864
2	2	1	PECH_001052	PDE_07653
2	2	1	PECH_001053	PDE_00862
2	2	1	PECH_001054	PDE_00861
2	2	1	PECH_001055	PDE_00860
2	2	1	PECH_001056	PDE_00859
2	2	1	PECH_001057	PDE_00857
2	2	1	PECH_001058	PDE_00856
2	2	1	PECH_001059	PDE_00855
2	2	1	PECH_001060	PDE_00854
2	2	1	PECH_001061	PDE_00853
2	2	1	PECH_001062	PDE_00852
2	2	1	PECH_001063	PDE_00851
2	2	1	PECH_001064	PDE_00850
2	2	1	PECH_001065	PDE_00849
2	2	1	PECH_001066	PDE_00848
2	2	1	PECH_001067	PDE_07336
2	2	1	PECH_001069	PDE_00845
2	2	1	PECH_001070	PDE_00844
2	2	1	PECH_001071	PDE_00843
2	2	1	PECH_001072	PDE_02345
2	2	1	PECH_001073	PDE_00842
2	2	1	PECH_001074	PDE_00841
2	2	1	PECH_001075	PDE_00840
2	2	1	PECH_001076	PDE_00839
2	2	1	PECH_001077	PDE_00838
2	2	1	PECH_001078	PDE_00836
2	2	1	PECH_001079	PDE_00834
2	2	1	PECH_001080	PDE_05917
2	2	1	PECH_001083	PDE_00833
2	2	1	PECH_001085	PDE_00831
2	2	1	PECH_001086	PDE_00830
2	2	1	PECH_001087	PDE_00829
2	2	1	PECH_001088	PDE_00828
2	2	1	PECH_001089	PDE_00827
2	2	1	PECH_001090	PDE_00826
2	2	1	PECH_001091	PDE_00825
2	2	1	PECH_001092	PDE_00824
2	2	1	PECH_001093	PDE_00823
2	2	1	PECH_001094	PDE_00820
2	2	1	PECH_001095	PDE_00819
2	2	1	PECH_001096	PDE_00818
2	2	1	PECH_001097	PDE_04342
2	2	1	PECH_001098	PDE_00817
2	2	1	PECH_001099	PDE_00816
2	2	1	PECH_001100	PDE_00815
2	2	1	PECH_001101	PDE_00788
2	2	1	PECH_001102	PDE_00787
2	2	1	PECH_001103	PDE_00786
2	2	1	PECH_001105	PDE_00785
2	2	1	PECH_001106	PDE_00783
2	2	1	PECH_001107	PDE_00782
2	2	1	PECH_001108	PDE_00781
2	2	1	PECH_001109	PDE_00780
2	2	1	PECH_001110	PDE_00778
2	2	1	PECH_001111	PDE_00777
2	2	1	PECH_001112	PDE_08193
2	2	1	PECH_001113	PDE_08194
2	2	1	PECH_001114	PDE_08196
2	2	1	PECH_001115	PDE_08197
2	2	1	PECH_001116	PDE_08198
2	2	1	PECH_001117	PDE_08199
2	2	1	PECH_001118	PDE_08200
2	2	1	PECH_001119	PDE_08201
2	2	1	PECH_001120	PDE_08202
2	2	1	PECH_001121	PDE_08204
2	2	1	PECH_001122	PDE_08205
2	2	1	PECH_001124	PDE_08207
2	2	1	PECH_001125	PDE_08209
2	2	1	PECH_001126	PDE_01002
2	2	1	PECH_001127	PDE_01001
2	2	1	PECH_001128	PDE_08211
2	2	1	PECH_001129	PDE_08212
2	2	1	PECH_001130	PDE_08213
2	2	1	PECH_001131	PDE_08214
2	2	1	PECH_001132	PDE_08215
2	2	1	PECH_001133	PDE_08216
2	2	1	PECH_001134	PDE_08217
2	2	1	PECH_001135	PDE_08218
2	2	1	PECH_001136	PDE_08219
2	2	1	PECH_001137	PDE_08220
2	2	1	PECH_001138	PDE_08221
2	2	1	PECH_001140	PDE_08223
2	2	1	PECH_001141	PDE_08224
2	2	1	PECH_001142	PDE_08225
2	2	1	PECH_001143	PDE_08226
2	2	1	PECH_001144	PDE_08227
2	2	1	PECH_001145	PDE_08228
2	2	1	PECH_001146	PDE_08229
2	2	1	PECH_001147	PDE_08230
2	2	1	PECH_001148	PDE_00091
2	2	1	PECH_001149	PDE_00092
2	2	1	PECH_001150	PDE_00093
2	2	1	PECH_001151	PDE_00094
2	2	1	PECH_001152	PDE_00096
2	2	1	PECH_001153	PDE_00097
2	2	1	PECH_001154	PDE_00098
2	2	1	PECH_001155	PDE_00099
2	2	1	PECH_001156	PDE_00100
2	2	1	PECH_001157	PDE_00101
2	2	1	PECH_001158	PDE_00102
2	2	1	PECH_001159	PDE_00103
2	2	1	PECH_001160	PDE_00104
2	2	1	PECH_001161	PDE_00105
2	2	1	PECH_001162	PDE_00106
2	2	1	PECH_001163	PDE_00107
2	2	1	PECH_001164	PDE_00108
2	2	1	PECH_001165	PDE_00110
2	2	1	PECH_001166	PDE_00111
2	2	1	PECH_001167	PDE_00112
2	2	1	PECH_001168	PDE_00113
2	2	1	PECH_001169	PDE_00114
2	2	1	PECH_001171	PDE_00120
2	2	1	PECH_001172	PDE_00121
2	2	1	PECH_001173	PDE_00122
2	2	1	PECH_001174	PDE_00125
2	2	1	PECH_001176	PDE_02997
2	2	1	PECH_001177	PDE_02998
2	2	1	PECH_001178	PDE_02999
2	2	1	PECH_001179	PDE_03000
2	2	1	PECH_001180	PDE_03001
2	2	1	PECH_001181	PDE_03002
2	2	1	PECH_001182	PDE_03003
2	2	1	PECH_001183	PDE_03004
2	2	1	PECH_001184	PDE_03005
2	2	1	PECH_001185	PDE_03007
2	2	1	PECH_001186	PDE_03008
2	2	1	PECH_001189	PDE_03010
2	2	1	PECH_001190	PDE_03011
2	2	1	PECH_001191	PDE_03012
2	2	1	PECH_001192	PDE_03013
2	2	1	PECH_001193	PDE_03014
2	2	1	PECH_001194	PDE_03015
2	2	1	PECH_001196	PDE_03017
2	2	1	PECH_001197	PDE_03018
2	2	1	PECH_001198	PDE_03020
2	2	1	PECH_001199	PDE_03023
2	2	1	PECH_001200	PDE_04763
2	2	1	PECH_001201	PDE_04762
2	2	1	PECH_001202	PDE_04761
2	2	1	PECH_001203	PDE_04760
2	2	1	PECH_001204	PDE_03961
2	2	1	PECH_001205	PDE_04758
2	2	1	PECH_001206	PDE_04757
2	2	1	PECH_001207	PDE_04756
2	2	1	PECH_001209	PDE_04755
2	2	1	PECH_001210	PDE_04754
2	2	1	PECH_001211	PDE_04753
2	2	1	PECH_001213	PDE_04751
2	2	1	PECH_001214	PDE_04867
2	2	1	PECH_001216	PDE_04868
2	2	1	PECH_001217	PDE_04869
2	2	1	PECH_001218	PDE_04870
2	2	1	PECH_001219	PDE_04871
2	2	1	PECH_001220	PDE_04872
2	2	1	PECH_001221	PDE_04873
2	2	1	PECH_001222	PDE_04874
2	2	1	PECH_001223	PDE_04875
2	2	1	PECH_001224	PDE_04876
2	2	1	PECH_001225	PDE_04877
2	2	1	PECH_001226	PDE_04878
2	2	1	PECH_001228	PDE_04884
2	2	1	PECH_001229	PDE_01061
2	2	1	PECH_001230	PDE_09213
2	2	1	PECH_001232	PDE_01059
2	2	1	PECH_001233	PDE_01058
2	2	1	PECH_000012	PDE_01863
2	2	1	PECH_001237	PDE_09996
2	2	1	PECH_001238	PDE_01056
2	2	1	PECH_001240	PDE_01054
2	2	1	PECH_001241	PDE_01053
2	2	1	PECH_001242	PDE_01052
2	2	1	PECH_001243	PDE_01051
2	2	1	PECH_001244	PDE_01050
2	2	1	PECH_001245	PDE_01049
2	2	1	PECH_001246	PDE_01048
2	2	1	PECH_001248	PDE_01047
2	2	1	PECH_001249	PDE_01046
2	2	1	PECH_001251	PDE_01045
2	2	1	PECH_001252	PDE_01044
2	2	1	PECH_001253	PDE_01043
2	2	1	PECH_001254	PDE_01042
2	2	1	PECH_001255	PDE_01041
2	2	1	PECH_001256	PDE_01040
2	2	1	PECH_001257	PDE_03804
2	2	1	PECH_001258	PDE_01039
2	2	1	PECH_001259	PDE_04818
2	2	1	PECH_001260	PDE_04819
2	2	1	PECH_001261	PDE_04820
2	2	1	PECH_001262	PDE_04821
2	2	1	PECH_001263	PDE_04822
2	2	1	PECH_001264	PDE_04823
2	2	1	PECH_001265	PDE_04825
2	2	1	PECH_001266	PDE_04826
2	2	1	PECH_001267	PDE_04827
2	2	1	PECH_001268	PDE_04828
2	2	1	PECH_001270	PDE_04829
2	2	1	PECH_001271	PDE_04830
2	2	1	PECH_001272	PDE_04831
2	2	1	PECH_001273	PDE_04832
2	2	1	PECH_001274	PDE_04833
2	2	1	PECH_001275	PDE_04834
2	2	1	PECH_001276	PDE_04835
2	2	1	PECH_001278	PDE_04837
2	2	1	PECH_001279	PDE_00687
2	2	1	PECH_001281	PDE_04839
2	2	1	PECH_001282	PDE_04840
2	2	1	PECH_001283	PDE_01385
2	2	1	PECH_001284	PDE_01387
2	2	1	PECH_001285	PDE_01388
2	2	1	PECH_001286	PDE_01389
2	2	1	PECH_001287	PDE_01390
2	2	1	PECH_001288	PDE_01391
2	2	1	PECH_001289	PDE_01392
2	2	1	PECH_001290	PDE_01393
2	2	1	PECH_001291	PDE_01394
2	2	1	PECH_001292	PDE_01395
2	2	1	PECH_001293	PDE_01396
2	2	1	PECH_001294	PDE_01397
2	2	1	PECH_001295	PDE_01398
2	2	1	PECH_001296	PDE_01399
2	2	1	PECH_001297	PDE_01400
2	2	1	PECH_001298	PDE_01401
2	2	1	PECH_001300	PDE_01403
2	2	1	PECH_001301	PDE_01404
2	2	1	PECH_001302	PDE_01406
2	2	1	PECH_001303	PDE_01407
2	2	1	PECH_001304	PDE_01408
2	2	1	PECH_001305	PDE_01409
2	2	1	PECH_001307	PDE_01410
2	2	1	PECH_001308	PDE_01411
2	2	1	PECH_001309	PDE_01412
2	2	1	PECH_001310	PDE_03984
2	2	1	PECH_001311	PDE_01413
2	2	1	PECH_001312	PDE_01415
2	2	1	PECH_001313	PDE_00030
2	2	1	PECH_001314	PDE_00029
2	2	1	PECH_001315	PDE_00028
2	2	1	PECH_001316	PDE_00027
2	2	1	PECH_001317	PDE_00026
2	2	1	PECH_001318	PDE_00024
2	2	1	PECH_001319	PDE_00023
2	2	1	PECH_001320	PDE_00022
2	2	1	PECH_001321	PDE_00021
2	2	1	PECH_001323	PDE_00019
2	2	1	PECH_001324	PDE_00018
2	2	1	PECH_001325	PDE_00017
2	2	1	PECH_001326	PDE_00016
2	2	1	PECH_001327	PDE_00015
2	2	1	PECH_001329	PDE_00014
2	2	1	PECH_001330	PDE_00013
2	2	1	PECH_001331	PDE_00012
2	2	1	PECH_001332	PDE_00011
2	2	1	PECH_001333	PDE_00010
2	2	1	PECH_001334	PDE_00009
2	2	1	PECH_001335	PDE_00008
2	2	1	PECH_001336	PDE_00007
2	2	1	PECH_001337	PDE_00006
2	2	1	PECH_001338	PDE_00005
2	2	1	PECH_001339	PDE_00004
2	2	1	PECH_001340	PDE_00003
2	2	1	PECH_001341	PDE_00002
2	2	1	PECH_001343	PDE_03101
2	2	1	PECH_001344	PDE_04327
2	2	1	PECH_001345	PDE_05492
2	2	1	PECH_001346	PDE_05493
2	2	1	PECH_001347	PDE_05494
2	2	1	PECH_001348	PDE_05497
2	2	1	PECH_001349	PDE_05498
2	2	1	PECH_001350	PDE_05499
2	2	1	PECH_001351	PDE_05500
2	2	1	PECH_001353	PDE_05502
2	2	1	PECH_001354	PDE_05503
2	2	1	PECH_001355	PDE_05506
2	2	1	PECH_001358	PDE_05508
2	2	1	PECH_001359	PDE_05509
2	2	1	PECH_001360	PDE_05510
2	2	1	PECH_001361	PDE_05511
2	2	1	PECH_001362	PDE_05512
2	2	1	PECH_001363	PDE_05513
2	2	1	PECH_001364	PDE_05514
2	2	1	PECH_001365	PDE_07414
2	2	1	PECH_001366	PDE_05515
2	2	1	PECH_001367	PDE_05516
2	2	1	PECH_001368	PDE_05517
2	2	1	PECH_001369	PDE_05518
2	2	1	PECH_001370	PDE_05519
2	2	1	PECH_001371	PDE_05520
2	2	1	PECH_001372	PDE_03975
2	2	1	PECH_001375	PDE_03974
2	2	1	PECH_001376	PDE_03970
2	2	1	PECH_001377	PDE_08651
2	2	1	PECH_001378	PDE_03967
2	2	1	PECH_001379	PDE_03966
2	2	1	PECH_001380	PDE_03964
2	2	1	PECH_001381	PDE_03963
2	2	1	PECH_001382	PDE_03962
2	2	1	PECH_001383	PDE_03960
2	2	1	PECH_001384	PDE_03958
2	2	1	PECH_001385	PDE_03955
2	2	1	PECH_001387	PDE_03954
2	2	1	PECH_001388	PDE_03953
2	2	1	PECH_001389	PDE_07621
2	2	1	PECH_001390	PDE_07619
2	2	1	PECH_001391	PDE_07618
2	2	1	PECH_001392	PDE_07617
2	2	1	PECH_001394	PDE_07615
2	2	1	PECH_001395	PDE_07613
2	2	1	PECH_001396	PDE_07612
2	2	1	PECH_001398	PDE_07611
2	2	1	PECH_001399	PDE_07610
2	2	1	PECH_001402	PDE_07609
2	2	1	PECH_001403	PDE_07608
2	2	1	PECH_001404	PDE_07606
2	2	1	PECH_001405	PDE_07605
2	2	1	PECH_001406	PDE_03426
2	2	1	PECH_001407	PDE_03427
2	2	1	PECH_001408	PDE_03428
2	2	1	PECH_001409	PDE_03430
2	2	1	PECH_001410	PDE_03431
2	2	1	PECH_001411	PDE_03432
2	2	1	PECH_001412	PDE_03433
2	2	1	PECH_001413	PDE_03434
2	2	1	PECH_001414	PDE_03435
2	2	1	PECH_001415	PDE_03436
2	2	1	PECH_001416	PDE_03437
2	2	1	PECH_001417	PDE_03438
2	2	1	PECH_001418	PDE_03439
2	2	1	PECH_001419	PDE_03441
2	2	1	PECH_001421	PDE_03442
2	2	1	PECH_001422	PDE_03443
2	2	1	PECH_001423	PDE_03444
2	2	1	PECH_001425	PDE_03447
2	2	1	PECH_001426	PDE_03448
2	2	1	PECH_001427	PDE_03450
2	2	1	PECH_001428	PDE_03451
2	2	1	PECH_001429	PDE_08473
2	2	1	PECH_001430	PDE_03452
2	2	1	PECH_001432	PDE_03453
2	2	1	PECH_001433	PDE_03454
2	2	1	PECH_001434	PDE_03455
2	2	1	PECH_001436	PDE_03456
2	2	1	PECH_001437	PDE_03457
2	2	1	PECH_001438	PDE_03458
2	2	1	PECH_001439	PDE_03459
2	2	1	PECH_001440	PDE_03462
2	2	1	PECH_001441	PDE_03464
2	2	1	PECH_001442	PDE_03465
2	2	1	PECH_001443	PDE_03466
2	2	1	PECH_001444	PDE_03467
2	2	1	PECH_001445	PDE_03468
2	2	1	PECH_001446	PDE_03469
2	2	1	PECH_001447	PDE_01154
2	2	1	PECH_001448	PDE_01153
2	2	1	PECH_001449	PDE_01152
2	2	1	PECH_001450	PDE_01115
2	2	1	PECH_001451	PDE_01114
2	2	1	PECH_001452	PDE_01113
2	2	1	PECH_001453	PDE_01112
2	2	1	PECH_001454	PDE_01111
2	2	1	PECH_001455	PDE_01110
2	2	1	PECH_001456	PDE_01109
2	2	1	PECH_001457	PDE_01108
2	2	1	PECH_001458	PDE_01107
2	2	1	PECH_001460	PDE_01106
2	2	1	PECH_001461	PDE_01105
2	2	1	PECH_001462	PDE_01104
2	2	1	PECH_001464	PDE_01101
2	2	1	PECH_001466	PDE_01100
2	2	1	PECH_001468	PDE_01099
2	2	1	PECH_001469	PDE_01098
2	2	1	PECH_001470	PDE_01097
2	2	1	PECH_001471	PDE_01096
2	2	1	PECH_001472	PDE_01095
2	2	1	PECH_001473	PDE_01094
2	2	1	PECH_001474	PDE_01093
2	2	1	PECH_001475	PDE_01092
2	2	1	PECH_001476	PDE_01090
2	2	1	PECH_001477	PDE_01089
2	2	1	PECH_001478	PDE_01088
2	2	1	PECH_001479	PDE_01087
2	2	1	PECH_001480	PDE_01086
2	2	1	PECH_001481	PDE_01085
2	2	1	PECH_001482	PDE_01084
2	2	1	PECH_001484	PDE_01072
2	2	1	PECH_001485	PDE_04932
2	2	1	PECH_001486	PDE_09220
2	2	1	PECH_001487	PDE_01081
2	2	1	PECH_000011	PDE_01861
2	2	1	PECH_001489	PDE_06253
2	2	1	PECH_001490	PDE_06254
2	2	1	PECH_001491	PDE_06255
2	2	1	PECH_001492	PDE_06257
2	2	1	PECH_001493	PDE_06258
2	2	1	PECH_001494	PDE_06259
2	2	1	PECH_001495	PDE_06260
2	2	1	PECH_001496	PDE_06261
2	2	1	PECH_001498	PDE_06263
2	2	1	PECH_001499	PDE_06264
2	2	1	PECH_001500	PDE_06265
2	2	1	PECH_001501	PDE_06267
2	2	1	PECH_001502	PDE_06268
2	2	1	PECH_001503	PDE_06269
2	2	1	PECH_001504	PDE_06270
2	2	1	PECH_001505	PDE_06271
2	2	1	PECH_001506	PDE_04165
2	2	1	PECH_001507	PDE_04166
2	2	1	PECH_001508	PDE_04167
2	2	1	PECH_001509	PDE_04168
2	2	1	PECH_001510	PDE_04169
2	2	1	PECH_001511	PDE_04170
2	2	1	PECH_001512	PDE_04171
2	2	1	PECH_001513	PDE_04172
2	2	1	PECH_001514	PDE_04174
2	2	1	PECH_001515	PDE_04175
2	2	1	PECH_001516	PDE_04176
2	2	1	PECH_001517	PDE_04177
2	2	1	PECH_001518	PDE_04178
2	2	1	PECH_001520	PDE_08801
2	2	1	PECH_001522	PDE_04179
2	2	1	PECH_001523	PDE_04180
2	2	1	PECH_001524	PDE_04181
2	2	1	PECH_001525	PDE_04182
2	2	1	PECH_001526	PDE_04183
2	2	1	PECH_001528	PDE_04184
2	2	1	PECH_001529	PDE_04185
2	2	1	PECH_001530	PDE_04186
2	2	1	PECH_001531	PDE_04187
2	2	1	PECH_001532	PDE_04188
2	2	1	PECH_001533	PDE_04189
2	2	1	PECH_001534	PDE_04191
2	2	1	PECH_001535	PDE_04192
2	2	1	PECH_001536	PDE_04193
2	2	1	PECH_001537	PDE_04817
2	2	1	PECH_001538	PDE_04816
2	2	1	PECH_001539	PDE_01038
2	2	1	PECH_001541	PDE_04815
2	2	1	PECH_001543	PDE_04722
2	2	1	PECH_001544	PDE_04721
2	2	1	PECH_001545	PDE_04720
2	2	1	PECH_001546	PDE_04719
2	2	1	PECH_001547	PDE_04717
2	2	1	PECH_001548	PDE_04716
2	2	1	PECH_001549	PDE_04715
2	2	1	PECH_001550	PDE_04714
2	2	1	PECH_001551	PDE_04713
2	2	1	PECH_001552	PDE_04712
2	2	1	PECH_001553	PDE_04711
2	2	1	PECH_001554	PDE_04710
2	2	1	PECH_001555	PDE_04709
2	2	1	PECH_001557	PDE_04707
2	2	1	PECH_001558	PDE_04706
2	2	1	PECH_001559	PDE_04705
2	2	1	PECH_001560	PDE_03440
2	2	1	PECH_001561	PDE_04704
2	2	1	PECH_001562	PDE_04703
2	2	1	PECH_001563	PDE_04702
2	2	1	PECH_001564	PDE_04700
2	2	1	PECH_001565	PDE_04699
2	2	1	PECH_001566	PDE_06890
2	2	1	PECH_001567	PDE_06889
2	2	1	PECH_001568	PDE_06888
2	2	1	PECH_001570	PDE_06885
2	2	1	PECH_001571	PDE_06884
2	2	1	PECH_001572	PDE_06883
2	2	1	PECH_001573	PDE_06882
2	2	1	PECH_001574	PDE_06881
2	2	1	PECH_001575	PDE_06880
2	2	1	PECH_001576	PDE_06879
2	2	1	PECH_001577	PDE_06878
2	2	1	PECH_001578	PDE_06875
2	2	1	PECH_001579	PDE_06874
2	2	1	PECH_001580	PDE_03733
2	2	1	PECH_001581	PDE_06871
2	2	1	PECH_001582	PDE_06870
2	2	1	PECH_001583	PDE_06869
2	2	1	PECH_001584	PDE_06868
