# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Scerevisiae_S288C.fasta
2	2	1	PECH_008175	YDR479C
2	2	1	PECH_006045	YDR481C
2	2	1	PECH_005783	YDR484W
2	2	1	PECH_004698	YDR486C
2	2	1	PECH_005985	YDR487C
2	2	1	PECH_007316	YDR489W
2	2	1	PECH_007123	YDR493W
2	2	1	PECH_005594	YAL003W
2	2	1	PECH_006378	YBR237W
2	2	1	PECH_004174	YBR236C
2	2	1	PECH_002391	YBR235W
2	2	1	PECH_001959	YDR510W
2	2	1	PECH_004457	YDR511W
2	2	1	PECH_008932	YDR513W
2	2	1	PECH_007987	YDR517W
2	2	1	PECH_008376	YDR519W
2	2	1	PECH_000966	YDR527W
2	2	1	PECH_001740	YDR529C
2	2	1	PECH_005203	YDR530C
2	2	1	PECH_004304	YDR531W
2	2	1	PECH_001035	YDR536W
2	2	1	PECH_006765	YBR234C
2	2	1	PECH_003489	YEL002C
2	2	1	PECH_004426	YEL003W
2	2	1	PECH_004230	YEL004W
2	2	1	PECH_002575	YBR233W
2	2	1	PECH_000633	YEL009C
2	2	1	PECH_005464	YEL011W
2	2	1	PECH_002886	YEL012W
2	2	1	PECH_003655	YEL013W
2	2	1	PECH_003671	YEL015W
2	2	1	PECH_007193	YEL020W-A
2	2	1	PECH_001507	YEL021W
2	2	1	PECH_003442	YEL022W
2	2	1	PECH_008853	YEL023C
2	2	1	PECH_003112	YEL024W
2	2	1	PECH_007700	YEL026W
2	2	1	PECH_001274	YEL027W
2	2	1	PECH_008577	YBR229C
2	2	1	PECH_008572	YBR228W
2	2	1	PECH_006913	YEL031W
2	2	1	PECH_004433	YEL032W
2	2	1	PECH_000196	YBR227C
2	2	1	PECH_000444	YEL036C
2	2	1	PECH_000102	YEL037C
2	2	1	PECH_000558	YBR221C
2	2	1	PECH_006043	YEL040W
2	2	1	PECH_004556	YBR220C
2	2	1	PECH_006637	YEL042W
2	2	1	PECH_004401	YEL046C
2	2	1	PECH_002640	YBR213W
2	2	1	PECH_000670	YEL050C
2	2	1	PECH_003440	YEL051W
2	2	1	PECH_002444	YEL052W
2	2	1	PECH_007305	YEL055C
2	2	1	PECH_005282	YEL056W
2	2	1	PECH_005038	YEL058W
2	2	1	PECH_005329	YEL060C
2	2	1	PECH_005828	YEL062W
2	2	1	PECH_005115	YBR202W
2	2	1	PECH_002796	YEL064C
2	2	1	PECH_001528	YEL065W
2	2	1	PECH_001462	YBR201W
2	2	1	PECH_008176	YER002W
2	2	1	PECH_002831	YER003C
2	2	1	PECH_002443	YBR200W
2	2	1	PECH_003921	YER005W
2	2	1	PECH_004902	YER006W
2	2	1	PECH_006399	YER007C-A
2	2	1	PECH_001544	YER009W
2	2	1	PECH_006695	YER012W
2	2	1	PECH_003639	YER013W
2	2	1	PECH_003277	YER015W
2	2	1	PECH_006934	YER016W
2	2	1	PECH_007086	YER019C-A
2	2	1	PECH_007329	YER019W
2	2	1	PECH_001174	YER020W
2	2	1	PECH_007534	YER021W
2	2	1	PECH_001375	YER023W
2	2	1	PECH_006702	YER025W
2	2	1	PECH_005386	YER026C
2	2	1	PECH_000932	YBR199W
2	2	1	PECH_007207	YBR198C
2	2	1	PECH_003872	YER036C
2	2	1	PECH_006361	YER043C
2	2	1	PECH_004586	YER044C
2	2	1	PECH_007576	YER048W-A
2	2	1	PECH_004415	YER049W
2	2	1	PECH_001786	YER050C
2	2	1	PECH_003451	YER052C
2	2	1	PECH_004108	YBR196C
2	2	1	PECH_001099	YER055C
2	2	1	PECH_004356	YBR192W
2	2	1	PECH_004289	YBR187W
2	2	1	PECH_004358	YBR183W
2	2	1	PECH_001681	YER061C
2	2	1	PECH_003668	YBR179C
2	2	1	PECH_005373	YER065C
2	2	1	PECH_001438	YER069W
2	2	1	PECH_001732	YER070W
2	2	1	PECH_008088	YER072W
2	2	1	PECH_002884	YBR176W
2	2	1	PECH_003102	YBR173C
2	2	1	PECH_000910	YER074W-A
2	2	1	PECH_002099	YER078C
2	2	1	PECH_006759	YBR171W
2	2	1	PECH_002074	YER082C
2	2	1	PECH_003571	YER086W
2	2	1	PECH_004503	YER087W
2	2	1	PECH_001142	YER090W
2	2	1	PECH_006681	YER091C
2	2	1	PECH_003244	YER093C
2	2	1	PECH_006687	YER094C
2	2	1	PECH_004878	YER095W
2	2	1	PECH_003935	YER100W
2	2	1	PECH_007084	YER107C
2	2	1	PECH_004939	YER110C
2	2	1	PECH_008449	YER118C
2	2	1	PECH_005085	YER122C
2	2	1	PECH_007341	YER125W
2	2	1	PECH_000596	YER126C
2	2	1	PECH_005560	YER127W
2	2	1	PECH_007204	YBR170C
2	2	1	PECH_004208	YER133W
2	2	1	PECH_005981	YER134C
2	2	1	PECH_003296	YER136W
2	2	1	PECH_004171	YER141W
2	2	1	PECH_001741	YER142C
2	2	1	PECH_007764	YER144C
2	2	1	PECH_001398	YER145C
2	2	1	PECH_001066	YER146W
2	2	1	PECH_001563	YER148W
2	2	1	PECH_004024	YER152C
2	2	1	PECH_008590	YER154W
2	2	1	PECH_007081	YER156C
2	2	1	PECH_001223	YER157W
2	2	1	PECH_001916	YER162C
2	2	1	PECH_000043	YER163C
2	2	1	PECH_004865	YER164W
2	2	1	PECH_005791	YER165W
2	2	1	PECH_005431	YER168C
2	2	1	PECH_001181	YER170W
2	2	1	PECH_007944	YER171W
2	2	1	PECH_006814	YER172C
2	2	1	PECH_007459	YER178W
2	2	1	PECH_000805	YER179W
2	2	1	PECH_002684	YER182W
2	2	1	PECH_000151	YER183C
2	2	1	PECH_003243	YBR166C
2	2	1	PECH_006893	YFL001W
2	2	1	PECH_006887	YFL002C
2	2	1	PECH_000215	YFL003C
2	2	1	PECH_004348	YBR164C
2	2	1	PECH_002322	YFL005W
2	2	1	PECH_003094	YFL008W
2	2	1	PECH_007585	YFL014W
2	2	1	PECH_004570	YFL016C
2	2	1	PECH_002707	YFL017C
2	2	1	PECH_005199	YFL017W-A
2	2	1	PECH_003194	YFL018C
2	2	1	PECH_005716	YFL022C
2	2	1	PECH_001600	YFL025C
2	2	1	PECH_007259	YFL026W
2	2	1	PECH_000347	YFL028C
2	2	1	PECH_007338	YFL030W
2	2	1	PECH_005192	YFL033C
2	2	1	PECH_000960	YFL034W
2	2	1	PECH_008316	YFL036W
2	2	1	PECH_001952	YFL037W
2	2	1	PECH_001475	YFL039C
2	2	1	PECH_004120	YFL040W
2	2	1	PECH_007650	YFL044C
2	2	1	PECH_002504	YFL045C
2	2	1	PECH_002505	YFL046W
2	2	1	PECH_001070	YFL047W
2	2	1	PECH_004140	YBR160W
2	2	1	PECH_008964	YFL054C
2	2	1	PECH_004585	YBR159W
2	2	1	PECH_002332	YFR002W
2	2	1	PECH_006019	YFR004W
2	2	1	PECH_006696	YFR005C
2	2	1	PECH_001861	YFR006W
2	2	1	PECH_001734	YFR007W
2	2	1	PECH_008478	YFR009W
2	2	1	PECH_002685	YFR010W
2	2	1	PECH_006093	YBR155W
2	2	1	PECH_003986	YBR154C
2	2	1	PECH_006196	YFR018C
2	2	1	PECH_006978	YFR019W
2	2	1	PECH_006483	YFR021W
2	2	1	PECH_004132	YFR022W
2	2	1	PECH_002847	YBR153W
2	2	1	PECH_002434	YFR025C
2	2	1	PECH_002467	YFR027W
2	2	1	PECH_007799	YFR028C
2	2	1	PECH_008695	YFR030W
2	2	1	PECH_003300	YFR031C
2	2	1	PECH_003154	YBR151W
2	2	1	PECH_001192	YFR032C-A
2	2	1	PECH_001827	YFR038W
2	2	1	PECH_002501	YFR041C
2	2	1	PECH_007640	YFR044C
2	2	1	PECH_000983	YFR047C
2	2	1	PECH_000844	YFR048W
2	2	1	PECH_006772	YFR050C
2	2	1	PECH_003082	YFR051C
2	2	1	PECH_000016	YFR052W
2	2	1	PECH_000714	YBR149W
2	2	1	PECH_005187	YGL001C
2	2	1	PECH_003091	YGL003C
2	2	1	PECH_001664	YBR146W
2	2	1	PECH_000058	YBR143C
2	2	1	PECH_004625	YGL009C
2	2	1	PECH_001925	YGL010W
2	2	1	PECH_007825	YGL011C
2	2	1	PECH_004794	YGL012W
2	2	1	PECH_002044	YGL017W
2	2	1	PECH_006803	YGL018C
2	2	1	PECH_008514	YGL019W
2	2	1	PECH_006736	YGL022W
2	2	1	PECH_008690	YBR142W
2	2	1	PECH_002940	YGL027C
2	2	1	PECH_006271	YGL030W
2	2	1	PECH_000056	YBR141C
2	2	1	PECH_008391	YGL037C
2	2	1	PECH_007783	YBR137W
2	2	1	PECH_007043	YGL040C
2	2	1	PECH_007497	YGL043W
2	2	1	PECH_005360	YGL047W
2	2	1	PECH_003930	YGL048C
2	2	1	PECH_008010	YGL054C
2	2	1	PECH_000140	YGL055W
2	2	1	PECH_005564	YGL058W
2	2	1	PECH_005273	YGL059W
2	2	1	PECH_001534	YGL064C
2	2	1	PECH_003694	YGL065C
2	2	1	PECH_008561	YGL067W
2	2	1	PECH_007452	YGL068W
2	2	1	PECH_001889	YGL070C
2	2	1	PECH_002220	YBR135W
2	2	1	PECH_003272	YGL077C
2	2	1	PECH_003042	YGL078C
2	2	1	PECH_002393	YGL080W
2	2	1	PECH_008487	YGL083W
2	2	1	PECH_002584	YGL084C
2	2	1	PECH_001180	YGL085W
2	2	1	PECH_000678	YGL087C
2	2	1	PECH_000436	YGL091C
2	2	1	PECH_007780	YGL094C
2	2	1	PECH_001242	YGL095C
2	2	1	PECH_002330	YGL097W
2	2	1	PECH_005476	YGL099W
2	2	1	PECH_004627	YGL100W
2	2	1	PECH_007656	YGL103W
2	2	1	PECH_000156	YGL106W
2	2	1	PECH_008594	YGL112C
2	2	1	PECH_004719	YGL114W
2	2	1	PECH_003724	YGL115W
2	2	1	PECH_005650	YGL116W
2	2	1	PECH_002977	YGL119W
2	2	1	PECH_006487	YGL120C
2	2	1	PECH_005735	YGL123W
2	2	1	PECH_002581	YGL124C
2	2	1	PECH_004614	YGL125W
2	2	1	PECH_001676	YGL130W
2	2	1	PECH_006488	YBR133C
2	2	1	PECH_003038	YGL136C
2	2	1	PECH_004532	YGL137W
2	2	1	PECH_001349	YGL142C
2	2	1	PECH_007636	YGL143C
2	2	1	PECH_008509	YBR132C
2	2	1	PECH_007001	YGL148W
2	2	1	PECH_005520	YGL150C
2	2	1	PECH_001554	YGL153W
2	2	1	PECH_007036	YGL155W
2	2	1	PECH_000607	YGL156W
2	2	1	PECH_001899	YGL159W
2	2	1	PECH_005780	YGL161C
2	2	1	PECH_005962	YGL163C
2	2	1	PECH_001913	YGL164C
2	2	1	PECH_002987	YGL167C
2	2	1	PECH_006275	YGL169W
2	2	1	PECH_002521	YGL171W
2	2	1	PECH_005283	YGL173C
2	2	1	PECH_003123	YGL180W
2	2	1	PECH_002426	YGL184C
2	2	1	PECH_006059	YGL186C
2	2	1	PECH_006058	YGL187C
2	2	1	PECH_002614	YGL190C
2	2	1	PECH_007541	YGL191W
2	2	1	PECH_008388	YGL194C
2	2	1	PECH_006837	YGL195W
2	2	1	PECH_001955	YGL196W
2	2	1	PECH_008209	YGL198W
2	2	1	PECH_005604	YGL200C
2	2	1	PECH_001390	YGL201C
2	2	1	PECH_002812	YGL202W
2	2	1	PECH_007077	YGL203C
2	2	1	PECH_003618	YGL205W
2	2	1	PECH_002400	YGL206C
2	2	1	PECH_008270	YGL207W
2	2	1	PECH_005817	YGL211W
2	2	1	PECH_005914	YGL212W
2	2	1	PECH_001144	YGL220W
2	2	1	PECH_001145	YGL221C
2	2	1	PECH_004732	YGL224C
2	2	1	PECH_000067	YGL225W
2	2	1	PECH_005140	YGL231C
2	2	1	PECH_001220	YGL232W
2	2	1	PECH_001474	YGL234W
2	2	1	PECH_002985	YGL236C
2	2	1	PECH_002959	YGL238W
2	2	1	PECH_005017	YGL242C
2	2	1	PECH_008584	YGL245W
2	2	1	PECH_000349	YGL246C
2	2	1	PECH_000881	YGL248W
2	2	1	PECH_001323	YGL252C
2	2	1	PECH_002626	YGL255W
2	2	1	PECH_008500	YGL256W
2	2	1	PECH_002623	YGR005C
2	2	1	PECH_008867	YGR007W
2	2	1	PECH_002035	YBR127C
2	2	1	PECH_003055	YGR012W
2	2	1	PECH_005515	YGR019W
2	2	1	PECH_004617	YGR020C
2	2	1	PECH_002949	YGR021W
2	2	1	PECH_004047	YGR024C
2	2	1	PECH_005967	YBR126C
2	2	1	PECH_002429	YGR028W
2	2	1	PECH_003171	YGR029W
2	2	1	PECH_000087	YBR121C
2	2	1	PECH_004674	YBR115C
2	2	1	PECH_005086	YGR033C
2	2	1	PECH_001504	YBR114W
2	2	1	PECH_002935	YGR036C
2	2	1	PECH_003306	YGR037C
2	2	1	PECH_005348	YGR038W
2	2	1	PECH_000172	YGR048W
2	2	1	PECH_000963	YGR054W
2	2	1	PECH_008307	YGR055W
2	2	1	PECH_008474	YBR111C
2	2	1	PECH_005083	YGR058W
2	2	1	PECH_002320	YGR060W
2	2	1	PECH_008528	YGR061C
2	2	1	PECH_005514	YGR063C
2	2	1	PECH_004460	YGR074W
2	2	1	PECH_003128	YGR076C
2	2	1	PECH_008844	YGR078C
2	2	1	PECH_007613	YGR080W
2	2	1	PECH_007359	YGR082W
2	2	1	PECH_003708	YGR083C
2	2	1	PECH_005567	YBR110W
2	2	1	PECH_007232	YBR109C
2	2	1	PECH_006164	YBR106W
2	2	1	PECH_007644	YGR090W
2	2	1	PECH_004859	YGR091W
2	2	1	PECH_004224	YBR105C
2	2	1	PECH_007310	YGR093W
2	2	1	PECH_006818	YGR094W
2	2	1	PECH_004395	YGR096W
2	2	1	PECH_003856	YGR100W
2	2	1	PECH_006186	YGR103W
2	2	1	PECH_002243	YGR105W
2	2	1	PECH_001476	YBR101C
2	2	1	PECH_004432	YGR110W
2	2	1	PECH_007560	YGR112W
2	2	1	PECH_000969	YGR116W
2	2	1	PECH_000469	YBR097W
2	2	1	PECH_003591	YBR096W
2	2	1	PECH_005513	YGR123C
2	2	1	PECH_001550	YBR094W
2	2	1	PECH_000640	YGR125W
2	2	1	PECH_002031	YGR127W
2	2	1	PECH_001838	YGR132C
2	2	1	PECH_008205	YGR133W
2	2	1	PECH_008698	YGR135W
2	2	1	PECH_007328	YGR144W
2	2	1	PECH_007757	YGR145W
2	2	1	PECH_008860	YGR147C
2	2	1	PECH_003096	YGR149W
2	2	1	PECH_003967	YGR152C
2	2	1	PECH_006853	YGR155W
2	2	1	PECH_000435	YGR157W
2	2	1	PECH_001164	YGR163W
2	2	1	PECH_000360	YGR170W
2	2	1	PECH_002385	YGR171C
2	2	1	PECH_003933	YGR172C
2	2	1	PECH_005508	YGR173W
2	2	1	PECH_003823	YGR175C
2	2	1	PECH_004996	YGR181W
2	2	1	PECH_008226	YGR183C
2	2	1	PECH_006559	YGR185C
2	2	1	PECH_000568	YGR187C
2	2	1	PECH_004988	YBR087W
2	2	1	PECH_003092	YGR193C
2	2	1	PECH_003330	YGR194C
2	2	1	PECH_008394	YGR195W
2	2	1	PECH_007191	YBR086C
2	2	1	PECH_000340	YGR200C
2	2	1	PECH_001580	YGR203W
2	2	1	PECH_002418	YGR205W
2	2	1	PECH_003903	YGR207C
2	2	1	PECH_002342	YGR208W
2	2	1	PECH_008343	YBR081C
2	2	1	PECH_000484	YGR210C
2	2	1	PECH_006600	YGR211W
2	2	1	PECH_008355	YBR080C
2	2	1	PECH_001617	YGR215W
2	2	1	PECH_008890	YGR216C
2	2	1	PECH_005586	YGR217W
2	2	1	PECH_007047	YGR218W
2	2	1	PECH_008861	YGR220C
2	2	1	PECH_005857	YGR223C
2	2	1	PECH_004085	YBR079C
2	2	1	PECH_003302	YGR227W
2	2	1	PECH_006281	YGR231C
2	2	1	PECH_004498	YGR232W
2	2	1	PECH_008859	YGR233C
2	2	1	PECH_007106	YGR234W
2	2	1	PECH_001742	YBR078W
2	2	1	PECH_004643	YGR244C
2	2	1	PECH_003559	YGR245C
2	2	1	PECH_005700	YGR246C
2	2	1	PECH_007911	YGR252W
2	2	1	PECH_004604	YGR253C
2	2	1	PECH_008957	YBR074W
2	2	1	PECH_000913	YGR255C
2	2	1	PECH_003965	YBR073W
2	2	1	PECH_006264	YGR257C
2	2	1	PECH_006984	YGR258C
2	2	1	PECH_007277	YBR072W
2	2	1	PECH_006515	YGR261C
2	2	1	PECH_006916	YGR262C
2	2	1	PECH_002832	YGR263C
2	2	1	PECH_007083	YGR264C
2	2	1	PECH_008046	YGR266W
2	2	1	PECH_005281	YGR267C
2	2	1	PECH_006758	YGR270W
2	2	1	PECH_000741	YGR271W
2	2	1	PECH_007988	YGR274C
2	2	1	PECH_004398	YGR276C
2	2	1	PECH_007215	YGR278W
2	2	1	PECH_007005	YBR070C
2	2	1	PECH_001351	YGR281W
2	2	1	PECH_005602	YGR282C
2	2	1	PECH_004054	YGR284C
2	2	1	PECH_007122	YGR285C
2	2	1	PECH_000764	YGR286C
2	2	1	PECH_004162	YBR062C
2	2	1	PECH_007779	YHL002W
2	2	1	PECH_007591	YHL003C
2	2	1	PECH_005062	YHL004W
2	2	1	PECH_007777	YHL007C
2	2	1	PECH_005922	YHL009C
2	2	1	PECH_001382	YHL010C
2	2	1	PECH_005376	YHL013C
2	2	1	PECH_003202	YHL015W
2	2	1	PECH_002751	YHL016C
2	2	1	PECH_004396	YHL021C
2	2	1	PECH_008627	YHL022C
2	2	1	PECH_002507	YHL030W
2	2	1	PECH_004897	YHL031C
2	2	1	PECH_008691	YBR061C
2	2	1	PECH_008667	YBR060C
2	2	1	PECH_003044	YBR058C
2	2	1	PECH_005421	YHR002W
2	2	1	PECH_000499	YHR005C
2	2	1	PECH_002737	YHR005C-A
2	2	1	PECH_001500	YHR007C
2	2	1	PECH_007925	YHR008C
2	2	1	PECH_002941	YHR009C
2	2	1	PECH_008344	YHR011W
2	2	1	PECH_007339	YHR012W
2	2	1	PECH_002601	YHR013C
2	2	1	PECH_007506	YHR018C
2	2	1	PECH_008413	YHR019C
2	2	1	PECH_000431	YHR020W
2	2	1	PECH_006232	YBR053C
2	2	1	PECH_006670	YHR024C
2	2	1	PECH_000074	YHR025W
2	2	1	PECH_008309	YHR026W
2	2	1	PECH_006480	YHR027C
2	2	1	PECH_007512	YHR028C
2	2	1	PECH_005389	YHR030C
2	2	1	PECH_001901	YHR037W
2	2	1	PECH_002216	YHR038W
2	2	1	PECH_002916	YHR039C
2	2	1	PECH_008813	YHR042W
2	2	1	PECH_002989	YHR048W
2	2	1	PECH_000933	YHR051W
2	2	1	PECH_006816	YHR062C
2	2	1	PECH_003796	YHR063C
2	2	1	PECH_005941	YHR064C
2	2	1	PECH_005033	YHR065C
2	2	1	PECH_002499	YHR068W
2	2	1	PECH_000973	YHR069C
2	2	1	PECH_000592	YHR070W
2	2	1	PECH_008628	YHR072W
2	2	1	PECH_008621	YHR072W-A
2	2	1	PECH_000970	YHR073W
2	2	1	PECH_008560	YHR074W
2	2	1	PECH_007206	YHR075C
2	2	1	PECH_009031	YHR077C
2	2	1	PECH_000267	YHR079C
2	2	1	PECH_002651	YHR085W
2	2	1	PECH_000808	YHR086W
2	2	1	PECH_006010	YHR087W
2	2	1	PECH_000088	YHR088W
2	2	1	PECH_005387	YHR089C
2	2	1	PECH_002166	YHR098C
2	2	1	PECH_008539	YHR099W
2	2	1	PECH_003007	YHR100C
2	2	1	PECH_002746	YHR104W
2	2	1	PECH_005286	YHR107C
2	2	1	PECH_005077	YHR108W
2	2	1	PECH_006678	YHR110W
2	2	1	PECH_001870	YHR111W
2	2	1	PECH_006508	YBR046C
2	2	1	PECH_003090	YHR113W
2	2	1	PECH_008197	YHR114W
2	2	1	PECH_006815	YHR120W
2	2	1	PECH_002212	YHR122W
2	2	1	PECH_005378	YBR043C
2	2	1	PECH_003464	YHR128W
2	2	1	PECH_006320	YHR132C
2	2	1	PECH_000083	YBR042C
2	2	1	PECH_008013	YBR041W
2	2	1	PECH_006647	YHR142W
2	2	1	PECH_000691	YHR143W-A
2	2	1	PECH_003036	YHR144C
2	2	1	PECH_002892	YHR147C
2	2	1	PECH_005214	YHR148W
2	2	1	PECH_000665	YHR164C
2	2	1	PECH_006054	YHR165C
2	2	1	PECH_006124	YHR166C
2	2	1	PECH_006547	YHR168W
2	2	1	PECH_008909	YHR169W
2	2	1	PECH_005423	YHR170W
2	2	1	PECH_003037	YHR171W
2	2	1	PECH_000605	YHR175W
2	2	1	PECH_008563	YHR176W
2	2	1	PECH_002861	YBR039W
2	2	1	PECH_006778	YHR181W
2	2	1	PECH_005926	YHR186C
2	2	1	PECH_002943	YHR187W
2	2	1	PECH_008703	YHR188C
2	2	1	PECH_000537	YHR190W
2	2	1	PECH_008104	YHR191C
2	2	1	PECH_002911	YHR193C
2	2	1	PECH_006776	YHR194W
2	2	1	PECH_008933	YHR198C
2	2	1	PECH_005183	YHR200W
2	2	1	PECH_008568	YHR201C
2	2	1	PECH_000556	YHR202W
2	2	1	PECH_002447	YBR038W
2	2	1	PECH_000814	YHR204W
2	2	1	PECH_004453	YHR206W
2	2	1	PECH_003108	YBR035C
2	2	1	PECH_005036	YBR034C
2	2	1	PECH_007463	YBR029C
2	2	1	PECH_002728	YIL001W
2	2	1	PECH_008580	YIL003W
2	2	1	PECH_004839	YIL004C
2	2	1	PECH_006008	YIL007C
2	2	1	PECH_000341	YIL008W
2	2	1	PECH_008870	YIL010W
2	2	1	PECH_005540	YIL019W
2	2	1	PECH_005539	YIL020C
2	2	1	PECH_002042	YIL021W
2	2	1	PECH_006396	YIL022W
2	2	1	PECH_008177	YIL023C
2	2	1	PECH_003781	YIL033C
2	2	1	PECH_007209	YIL034C
2	2	1	PECH_006999	YBR028C
2	2	1	PECH_006022	YIL039W
2	2	1	PECH_004599	YIL041W
2	2	1	PECH_002814	YIL042C
2	2	1	PECH_008146	YIL043C
2	2	1	PECH_007875	YIL046W
2	2	1	PECH_005311	YIL047C
2	2	1	PECH_002929	YIL048W
2	2	1	PECH_002768	YIL049W
2	2	1	PECH_003662	YIL061C
2	2	1	PECH_006930	YIL062C
2	2	1	PECH_005899	YIL064W
2	2	1	PECH_004754	YIL065C
2	2	1	PECH_000555	YBR026C
2	2	1	PECH_003162	YIL070C
2	2	1	PECH_006213	YIL075C
2	2	1	PECH_005388	YIL078W
2	2	1	PECH_004308	YIL083C
2	2	1	PECH_006400	YBR025C
2	2	1	PECH_007080	YIL090W
2	2	1	PECH_008065	YIL091C
2	2	1	PECH_001692	YIL093C
2	2	1	PECH_006971	YIL094C
2	2	1	PECH_000065	YIL096C
2	2	1	PECH_005310	YIL099W
2	2	1	PECH_004972	YIL103W
2	2	1	PECH_001988	YBR023C
2	2	1	PECH_004979	YIL106W
2	2	1	PECH_004818	YIL107C
2	2	1	PECH_003778	YIL108W
2	2	1	PECH_001113	YIL109C
2	2	1	PECH_006751	YIL110W
2	2	1	PECH_003984	YIL116W
2	2	1	PECH_007882	YIL118W
2	2	1	PECH_005141	YIL121W
2	2	1	PECH_001158	YBR022W
2	2	1	PECH_004642	YIL124W
2	2	1	PECH_000720	YIL125W
2	2	1	PECH_008337	YBR020W
2	2	1	PECH_008814	YIL129C
2	2	1	PECH_006945	YIL130W
2	2	1	PECH_006942	YIL131C
2	2	1	PECH_003634	YBR019C
2	2	1	PECH_000317	YIL134W
2	2	1	PECH_000263	YIL142W
2	2	1	PECH_008556	YIL143C
2	2	1	PECH_003919	YIL145C
2	2	1	PECH_001873	YIL147C
2	2	1	PECH_007981	YIL153W
2	2	1	PECH_007054	YIL155C
2	2	1	PECH_006975	YIL156W-B
2	2	1	PECH_008862	YIL157C
2	2	1	PECH_004588	YBR018C
2	2	1	PECH_004891	YDR496C
2	2	1	PECH_000277	YIL166C
2	2	1	PECH_007210	YIR002C
2	2	1	PECH_000538	YIR004W
2	2	1	PECH_001018	YIR006C
2	2	1	PECH_000022	YIR007W
2	2	1	PECH_003163	YIR008C
2	2	1	PECH_001700	YIR011C
2	2	1	PECH_005688	YIR022W
2	2	1	PECH_000594	YIR023W
2	2	1	PECH_001711	YIR026C
2	2	1	PECH_008842	YIR027C
2	2	1	PECH_003078	YBR017C
2	2	1	PECH_003546	YIR032C
2	2	1	PECH_008769	YIR034C
2	2	1	PECH_001296	YIR035C
2	2	1	PECH_007396	YIR038C
2	2	1	PECH_001552	YIR042C
2	2	1	PECH_005634	YJL001W
2	2	1	PECH_002994	YJL002C
2	2	1	PECH_002333	YJL003W
2	2	1	PECH_002179	YJL004C
2	2	1	PECH_007999	YJL005W
2	2	1	PECH_007453	YJL008C
2	2	1	PECH_001226	YJL010C
2	2	1	PECH_006286	YJL012C
2	2	1	PECH_005681	YJL014W
2	2	1	PECH_003405	YJL026W
2	2	1	PECH_004099	YJL029C
2	2	1	PECH_003544	YJL030W
2	2	1	PECH_008101	YJL031C
2	2	1	PECH_004075	YJL033W
2	2	1	PECH_007782	YJL034W
2	2	1	PECH_002327	YJL035C
2	2	1	PECH_000914	YJL036W
2	2	1	PECH_002246	YBR011C
2	2	1	PECH_007002	YJL046W
2	2	1	PECH_001701	YJL050W
2	2	1	PECH_000680	YJL053W
2	2	1	PECH_000698	YJL054W
2	2	1	PECH_001481	YJL055W
2	2	1	PECH_001360	YJL057C
2	2	1	PECH_004679	YJL060W
2	2	1	PECH_000326	YJL062W
2	2	1	PECH_008074	YJL063C
2	2	1	PECH_003959	YJL068C
2	2	1	PECH_001769	YJL069C
2	2	1	PECH_004597	YJL071W
2	2	1	PECH_008148	YJL074C
2	2	1	PECH_007807	YBR008C
2	2	1	PECH_001803	YJL081C
2	2	1	PECH_006649	YJL084C
2	2	1	PECH_002609	YJL087C
2	2	1	PECH_001698	YJL088W
2	2	1	PECH_000878	YJL091C
2	2	1	PECH_008372	YJL092W
2	2	1	PECH_003711	YJL093C
2	2	1	PECH_003010	YJL097W
2	2	1	PECH_004748	YJL100W
2	2	1	PECH_000354	YJL101C
2	2	1	PECH_003890	YJL102W
2	2	1	PECH_001055	YJL104W
2	2	1	PECH_006119	YJL109C
2	2	1	PECH_008924	YJL111W
2	2	1	PECH_003721	YJL112W
2	2	1	PECH_001217	YJL115W
2	2	1	PECH_005173	YJL121C
2	2	1	PECH_000952	YJL123C
2	2	1	PECH_004561	YJL124C
2	2	1	PECH_008633	YJL125C
2	2	1	PECH_000663	YJL126W
2	2	1	PECH_008925	YJL127C
2	2	1	PECH_005665	YJL128C
2	2	1	PECH_007355	YJL130C
2	2	1	PECH_006184	YBR006W
2	2	1	PECH_004664	YBR004C
2	2	1	PECH_007535	YBR003W
2	2	1	PECH_000620	YBR002C
2	2	1	PECH_002414	YJL141C
2	2	1	PECH_004148	YJL143W
2	2	1	PECH_008595	YJL145W
2	2	1	PECH_002290	YJL153C
2	2	1	PECH_008339	YJL154C
2	2	1	PECH_000119	YJL155C
2	2	1	PECH_003435	YBL105C
2	2	1	PECH_001837	YJL166W
2	2	1	PECH_006123	YJL167W
2	2	1	PECH_000448	YBL104C
2	2	1	PECH_001594	YJL176C
2	2	1	PECH_002610	YBL102W
2	2	1	PECH_001719	YJL180C
2	2	1	PECH_008118	YJL183W
2	2	1	PECH_000105	YJL189W
2	2	1	PECH_001926	YBL099W
2	2	1	PECH_001074	YJL194W
2	2	1	PECH_008152	YJL197W
2	2	1	PECH_005015	YJL200C
2	2	1	PECH_007840	YJL208C
2	2	1	PECH_008008	YBL098W
2	2	1	PECH_001402	YJL213W
2	2	1	PECH_009006	YJL218W
2	2	1	PECH_000057	YJR001W
2	2	1	PECH_008874	YJR002W
2	2	1	PECH_005139	YJR005W
2	2	1	PECH_002376	YJR006W
2	2	1	PECH_006911	YJR007W
2	2	1	PECH_000458	YJR008W
2	2	1	PECH_002482	YJR010W
2	2	1	PECH_000550	YJR013W
2	2	1	PECH_001587	YJR014W
